Gm#,Date,Season,Attendance
4581,'13-Jul-22',2022,10458
4582,'14-Jul-22',2022,11998
4583,'15-Jul-22',2022,13917
4584,'16-Jul-22',2022,19886
4585,'17-Jul-22',2022,13813
4586,'29-Jul-22',2022,14671
4587,'30-Jul-22',2022,22756
4588,'31-Jul-22',2022,18023
4589,'2-Aug-22',2022,16433
4590,'3-Aug-22',2022,14253
4591,'12-Aug-22',2022,12380
4592,'13-Aug-22',2022,16823
4593,'14-Aug-22',2022,18093
4594,'18-Aug-22',2022,8168
4595,'19-Aug-22',2022,10049
4596,'20-Aug-22',2022,19800
4597,'21-Aug-22',2022,12940
4598,'22-Aug-22',2022,9942
4599,'23-Aug-22',2022,8810
4600,'24-Aug-22',2022,9763
4601,'25-Aug-22',2022,10733
4602,'2-Sep-22',2022,17886
4603,'3-Sep-22',2022,21754
4604,'4-Sep-22',2022,25025
4605,'5-Sep-22',2022,12264
4606,'6-Sep-22',2022,8069
4607,'7-Sep-22',2022,8696
4608,'16-Sep-22',2022,14127
4609,'17-Sep-22',2022,14094
4610,'18-Sep-22',2022,12835
4611,'19-Sep-22',2022,10390
4612,'20-Sep-22',2022,8992
4613,'21-Sep-22',2022,9293
4614,'22-Sep-22',2022,8799
4615,'23-Sep-22',2022,17407
4616,'24-Sep-22',2022,22169
4617,'25-Sep-22',2022,16394
4618,'11-Apr-22',2022,35052
4619,'12-Apr-22',2022,15862
4620,'14-Apr-22',2022,21440
4621,'15-Apr-22',2022,28723
4622,'16-Apr-22',2022,34493
4623,'17-Apr-22',2022,22650
4624,'25-Apr-22',2022,17420
4625,'26-Apr-22',2022,16469
4626,'27-Apr-22',2022,20399
4627,'28-Apr-22',2022,19484
4628,'29-Apr-22',2022,25829
4629,'30-Apr-22',2022,36097
4630,'1-May-22',2022,38316
4631,'10-May-22',2022,15407
4632,'11-May-22',2022,15561
4633,'12-May-22',2022,14994
4634,'13-May-22',2022,28324
4635,'14-May-22',2022,34462
4636,'15-May-22',2022,27607
4637,'16-May-22',2022,15110
4638,'17-May-22',2022,17727
4639,'18-May-22',2022,20366
4640,'30-May-22',2022,25605
4641,'31-May-22',2022,16317
4642,'1-Jun-22',2022,20634
4643,'2-Jun-22',2022,17097
4644,'3-Jun-22',2022,25378
4645,'4-Jun-22',2022,28794
4646,'5-Jun-22',2022,27427
4647,'13-Jun-22',2022,29805
4648,'14-Jun-22',2022,29370
4649,'15-Jun-22',2022,24992
4650,'21-Jun-22',2022,29153
4651,'22-Jun-22',2022,20704
4652,'24-Jun-22',2022,28854
4653,'25-Jun-22',2022,36183
4654,'26-Jun-22',2022,34220
4655,'8-Jul-22',2022,30392
4656,'9-Jul-22',2022,35427
4657,'10-Jul-22',2022,24751
4658,'11-Jul-22',2022,20660
4659,'12-Jul-22',2022,17485
4660,'13-Jul-22',2022,22394
4661,'14-Jul-22',2022,19243
4662,'15-Jul-22',2022,26494
4663,'16-Jul-22',2022,35761
4664,'17-Jul-22',2022,26378
4665,'1-Aug-22',2022,19161
4666,'2-Aug-22',2022,21622
4667,'3-Aug-22',2022,20221
4668,'4-Aug-22',2022,20972
4669,'5-Aug-22',2022,25470
4670,'6-Aug-22',2022,38275
4671,'7-Aug-22',2022,29579
4672,'12-Aug-22',2022,22622
4673,'13-Aug-22',2022,31621
4674,'14-Aug-22',2022,25560
4675,'15-Aug-22',2022,13121
4676,'16-Aug-22',2022,15260
4677,'17-Aug-22',2022,14846
4678,'18-Aug-22',2022,16495
4679,'26-Aug-22',2022,20357
4680,'27-Aug-22',2022,34357
4681,'28-Aug-22',2022,24938
4682,'30-Aug-22',2022,25566
4683,'31-Aug-22',2022,19607
4684,'9-Sep-22',2022,21329
4685,'10-Sep-22',2022,28340
4686,'11-Sep-22',2022,20984
4687,'13-Sep-22',2022,14925
4688,'14-Sep-22',2022,25700
4689,'20-Sep-22',2022,19472
4690,'21-Sep-22',2022,20959
4691,'22-Sep-22',2022,16223
4692,'23-Sep-22',2022,34862
4693,'24-Sep-22',2022,28415
4694,'25-Sep-22',2022,31845
4695,'3-Oct-22',2022,35906
4696,'4-Oct-22',2022,30553
4697,'4-Oct-22',2022,38832
4698,'5-Oct-22',2022,28056
4699,'8-Apr-22',2022,45022
4700,'9-Apr-22',2022,43386
4701,'10-Apr-22',2022,31549
4702,'15-Apr-22',2022,35415
4703,'16-Apr-22',2022,32330
4704,'17-Apr-22',2022,27490
4705,'25-Apr-22',2022,20981
4706,'26-Apr-22',2022,22611
4707,'27-Apr-22',2022,20468
4708,'28-Apr-22',2022,23144
4709,'29-Apr-22',2022,35066
4710,'30-Apr-22',2022,40732
4711,'1-May-22',2022,31802
4712,'2-May-22',2022,18577
4713,'3-May-22',2022,22491
4714,'4-May-22',2022,29057
4715,'16-May-22',2022,28207
4716,'17-May-22',2022,22988
4717,'18-May-22',2022,20472
4718,'20-May-22',2022,29300
4719,'21-May-22',2022,39393
4720,'22-May-22',2022,42323
4721,'31-May-22',2022,25424
4722,'1-Jun-22',2022,23312
4723,'2-Jun-22',2022,25250
4724,'3-Jun-22',2022,27753
4725,'4-Jun-22',2022,36987
4726,'5-Jun-22',2022,34088
4727,'13-Jun-22',2022,19716
4728,'14-Jun-22',2022,23106
4729,'15-Jun-22',2022,19961
4730,'16-Jun-22',2022,36832
4731,'17-Jun-22',2022,44688
4732,'18-Jun-22',2022,45055
4733,'19-Jun-22',2022,44395
4734,'27-Jun-22',2022,25498
4735,'28-Jun-22',2022,27140
4736,'29-Jun-22',2022,27601
4737,'30-Jun-22',2022,22987
4738,'1-Jul-22',2022,44445
4739,'2-Jul-22',2022,39426
4740,'2-Jul-22',2022,24180
4741,'3-Jul-22',2022,35757
4742,'12-Jul-22',2022,32795
4743,'13-Jul-22',2022,30853
4744,'14-Jul-22',2022,24426
4745,'15-Jul-22',2022,26422
4746,'16-Jul-22',2022,40135
4747,'17-Jul-22',2022,36681
4748,'26-Jul-22',2022,39756
4749,'27-Jul-22',2022,36666
4750,'28-Jul-22',2022,27080
4751,'29-Jul-22',2022,28046
4752,'30-Jul-22',2022,42933
4753,'31-Jul-22',2022,40298
4754,'12-Aug-22',2022,41677
4755,'13-Aug-22',2022,44977
4756,'14-Aug-22',2022,41002
4757,'15-Aug-22',2022,26769
4758,'16-Aug-22',2022,37940
4759,'17-Aug-22',2022,40141
4760,'26-Aug-22',2022,40754
4761,'27-Aug-22',2022,45311
4762,'28-Aug-22',2022,44318
4763,'29-Aug-22',2022,26473
4764,'30-Aug-22',2022,33759
4765,'31-Aug-22',2022,28572
4766,'12-Sep-22',2022,23002
4767,'13-Sep-22',2022,23497
4768,'13-Sep-22',2022,25103
4769,'14-Sep-22',2022,24282
4770,'15-Sep-22',2022,23820
4771,'16-Sep-22',2022,36573
4772,'17-Sep-22',2022,44448
4773,'18-Sep-22',2022,41301
4774,'26-Sep-22',2022,34307
4775,'27-Sep-22',2022,40528
4776,'28-Sep-22',2022,37008
4777,'30-Sep-22',2022,37283
4778,'1-Oct-22',2022,44612
4779,'2-Oct-22',2022,43877
4780,'7-Apr-22',2022,35052
4781,'8-Apr-22',2022,25677
4782,'9-Apr-22',2022,21369
4783,'10-Apr-22',2022,23158
4784,'19-Apr-22',2022,9261
4785,'19-Apr-22',2022,11720
4786,'20-Apr-22',2022,15774
4787,'21-Apr-22',2022,14424
4788,'22-Apr-22',2022,23751
4789,'23-Apr-22',2022,27799
4790,'24-Apr-22',2022,26003
4791,'26-Apr-22',2022,12613
4792,'27-Apr-22',2022,13356
4793,'28-Apr-22',2022,12454
4794,'10-May-22',2022,21955
4795,'11-May-22',2022,19715
4796,'12-May-22',2022,21213
4797,'13-May-22',2022,18433
4798,'14-May-22',2022,22949
4799,'15-May-22',2022,25915
4800,'23-May-22',2022,22423
4801,'24-May-22',2022,22418
4802,'25-May-22',2022,23341
4803,'26-May-22',2022,16264
4804,'28-May-22',2022,20294
4805,'28-May-22',2022,26535
4806,'29-May-22',2022,25225
4807,'10-Jun-22',2022,26111
4808,'11-Jun-22',2022,25265
4809,'12-Jun-22',2022,22549
4810,'13-Jun-22',2022,20571
4811,'14-Jun-22',2022,24490
4812,'15-Jun-22',2022,21153
4813,'16-Jun-22',2022,19944
4814,'17-Jun-22',2022,15501
4815,'17-Jun-22',2022,24785
4816,'18-Jun-22',2022,42730
4817,'19-Jun-22',2022,32261
4818,'27-Jun-22',2022,18213
4819,'28-Jun-22',2022,22575
4820,'29-Jun-22',2022,19870
4821,'1-Jul-22',2022,23794
4822,'2-Jul-22',2022,19674
4823,'3-Jul-22',2022,25385
4824,'4-Jul-22',2022,25129
4825,'13-Jul-22',2022,16260
4826,'13-Jul-22',2022,19869
4827,'14-Jul-22',2022,25577
4828,'15-Jul-22',2022,30409
4829,'16-Jul-22',2022,37880
4830,'17-Jul-22',2022,26043
4831,'29-Jul-22',2022,30170
4832,'30-Jul-22',2022,34440
4833,'31-Jul-22',2022,28738
4834,'1-Aug-22',2022,29034
4835,'2-Aug-22',2022,29878
4836,'3-Aug-22',2022,27851
4837,'12-Aug-22',2022,35390
4838,'13-Aug-22',2022,33661
4839,'14-Aug-22',2022,27498
4840,'15-Aug-22',2022,25467
4841,'16-Aug-22',2022,26362
4842,'17-Aug-22',2022,28302
4843,'26-Aug-22',2022,31256
4844,'27-Aug-22',2022,30325
4845,'28-Aug-22',2022,31411
4846,'30-Aug-22',2022,26321
4847,'31-Aug-22',2022,26416
4848,'1-Sep-22',2022,26877
4849,'13-Sep-22',2022,31679
4850,'14-Sep-22',2022,32497
4851,'16-Sep-22',2022,24931
4852,'17-Sep-22',2022,34179
4853,'18-Sep-22',2022,31638
4854,'26-Sep-22',2022,24684
4855,'27-Sep-22',2022,23281
4856,'28-Sep-22',2022,24876
4857,'30-Sep-22',2022,24682
4858,'1-Oct-22',2022,29808
4859,'1-Oct-22',2022,36841
4860,'2-Oct-22',2022,32779
4861,'6-Apr-23',2023,48034
4862,'7-Apr-23',2023,30249
4863,'8-Apr-23',2023,26881
4864,'9-Apr-23',2023,18543
4865,'10-Apr-23',2023,12681
4866,'11-Apr-23',2023,17069
4867,'12-Apr-23',2023,13136
4868,'20-Apr-23',2023,16734
4869,'21-Apr-23',2023,21308
4870,'22-Apr-23',2023,28419
4871,'23-Apr-23',2023,23655
4872,'24-Apr-23',2023,9815
4873,'25-Apr-23',2023,13835
4874,'26-Apr-23',2023,14343
4875,'5-May-23',2023,16384
4876,'6-May-23',2023,27345
4877,'7-May-23',2023,17174
4878,'8-May-23',2023,9071
4879,'9-May-23',2023,13608
4880,'10-May-23',2023,10482
4881,'11-May-23',2023,15582
4882,'12-May-23',2023,19266
4883,'13-May-23',2023,25147
4884,'14-May-23',2023,26267
4885,'26-May-23',2023,25467
4886,'27-May-23',2023,29142
4887,'28-May-23',2023,26051
4888,'29-May-23',2023,15304
4889,'30-May-23',2023,11146
4890,'31-May-23',2023,11844
4891,'1-Jun-23',2023,16492
4892,'2-Jun-23',2023,27469
4893,'3-Jun-23',2023,36529
4894,'4-Jun-23',2023,32401
4895,'12-Jun-23',2023,18432
4896,'13-Jun-23',2023,20186
4897,'14-Jun-23',2023,20286
4898,'15-Jun-23',2023,23032
4899,'16-Jun-23',2023,27203
4900,'17-Jun-23',2023,25471
4901,'18-Jun-23',2023,42031
4902,'27-Jun-23',2023,23351
4903,'28-Jun-23',2023,20858
4904,'29-Jun-23',2023,22127
4905,'4-Jul-23',2023,41670
4906,'5-Jul-23',2023,18152
4907,'6-Jul-23',2023,18514
4908,'7-Jul-23',2023,26837
4909,'8-Jul-23',2023,31801
4910,'9-Jul-23',2023,30021
4911,'24-Jul-23',2023,23184
4912,'25-Jul-23',2023,23572
4913,'26-Jul-23',2023,22457
4914,'28-Jul-23',2023,31697
4915,'29-Jul-23',2023,44472
4916,'30-Jul-23',2023,35295
4917,'8-Aug-23',2023,29861
4918,'9-Aug-23',2023,27485
4919,'11-Aug-23',2023,26210
4920,'12-Aug-23',2023,41351
4921,'13-Aug-23',2023,29277
4922,'21-Aug-23',2023,21829
4923,'22-Aug-23',2023,19003
4924,'24-Aug-23',2023,18827
4925,'25-Aug-23',2023,29500
4926,'26-Aug-23',2023,34028
4927,'27-Aug-23',2023,26574
4928,'1-Sep-23',2023,18248
4929,'2-Sep-23',2023,34118
4930,'3-Sep-23',2023,24284
4931,'4-Sep-23',2023,18097
4932,'5-Sep-23',2023,12994
4933,'6-Sep-23',2023,11044
4934,'15-Sep-23',2023,32864
4935,'16-Sep-23',2023,35193
4936,'17-Sep-23',2023,26307
4937,'19-Sep-23',2023,26093
4938,'20-Sep-23',2023,16848
4939,'29-Sep-23',2023,36133
4940,'30-Sep-23',2023,36789
4941,'1-Oct-23',2023,30703
4942,'6-Apr-23',2023,42803
4943,'7-Apr-23',2023,41963
4944,'8-Apr-23',2023,40154
4945,'9-Apr-23',2023,40138
4946,'10-Apr-23',2023,30237
4947,'11-Apr-23',2023,33559
4948,'12-Apr-23',2023,30648
4949,'21-Apr-23',2023,41397
4950,'22-Apr-23',2023,42399
4951,'23-Apr-23',2023,41530
4952,'24-Apr-23',2023,28241
4953,'25-Apr-23',2023,34059
4954,'26-Apr-23',2023,30282
4955,'27-Apr-23',2023,32196
4956,'5-May-23',2023,40176
4957,'6-May-23',2023,41454
4958,'7-May-23',2023,40800
4959,'9-May-23',2023,36805
4960,'10-May-23',2023,40270
4961,'19-May-23',2023,40412
4962,'20-May-23',2023,40250
4963,'21-May-23',2023,40213
4964,'22-May-23',2023,40205
4965,'23-May-23',2023,36731
4966,'24-May-23',2023,37838
4967,'25-May-23',2023,43216
4968,'26-May-23',2023,40533
4969,'27-May-23',2023,42665
4970,'28-May-23',2023,43109
4971,'6-Jun-23',2023,37365
4972,'7-Jun-23',2023,40178
4973,'8-Jun-23',2023,39347
4974,'9-Jun-23',2023,40297
4975,'10-Jun-23',2023,40799
4976,'11-Jun-23',2023,36744
4977,'15-Jun-23',2023,38555
4978,'16-Jun-23',2023,41214
4979,'17-Jun-23',2023,41558
4980,'18-Jun-23',2023,41161
4981,'26-Jun-23',2023,40884
4982,'27-Jun-23',2023,42635
4983,'28-Jun-23',2023,38260
4984,'30-Jun-23',2023,42320
4985,'1-Jul-23',2023,41889
4986,'2-Jul-23',2023,40932
4987,'14-Jul-23',2023,42782
4988,'15-Jul-23',2023,43344
4989,'16-Jul-23',2023,40174
4990,'18-Jul-23',2023,41100
4991,'19-Jul-23',2023,41992
4992,'20-Jul-23',2023,38791
4993,'28-Jul-23',2023,42502
4994,'29-Jul-23',2023,43276
4995,'30-Jul-23',2023,40262
4996,'31-Jul-23',2023,41173
4997,'1-Aug-23',2023,41777
4998,'2-Aug-23',2023,36495
4999,'14-Aug-23',2023,42717
5000,'15-Aug-23',2023,40454
5001,'16-Aug-23',2023,40743
5002,'18-Aug-23',2023,40688
5003,'19-Aug-23',2023,42744
5004,'20-Aug-23',2023,40291
5005,'21-Aug-23',2023,33216
5006,'22-Aug-23',2023,36841
5007,'23-Aug-23',2023,35674
5008,'5-Sep-23',2023,33553
5009,'6-Sep-23',2023,35514
5010,'7-Sep-23',2023,34349
5011,'8-Sep-23',2023,40452
5012,'9-Sep-23',2023,42866
5013,'10-Sep-23',2023,39071
5014,'18-Sep-23',2023,39216
5015,'19-Sep-23',2023,40695
5016,'20-Sep-23',2023,38856
5017,'26-Sep-23',2023,40151
5018,'27-Sep-23',2023,37246
5019,'28-Sep-23',2023,40249
5020,'29-Sep-23',2023,41481
5021,'30-Sep-23',2023,41652
5022,'1-Oct-23',2023,40697
5023,'7-Apr-23',2023,45017
5024,'8-Apr-23',2023,30561
5025,'9-Apr-23',2023,29221
5026,'10-Apr-23',2023,9322
5027,'11-Apr-23',2023,12305
5028,'12-Apr-23',2023,10181
5029,'13-Apr-23',2023,11665
5030,'21-Apr-23',2023,18772
5031,'22-Apr-23',2023,12194
5032,'23-Apr-23',2023,36975
5033,'24-Apr-23',2023,11811
5034,'25-Apr-23',2023,14343
5035,'26-Apr-23',2023,12044
5036,'8-May-23',2023,12669
5037,'9-May-23',2023,10017
5038,'10-May-23',2023,14395
5039,'12-May-23',2023,25682
5040,'13-May-23',2023,21926
5041,'14-May-23',2023,36403
5042,'15-May-23',2023,20148
5043,'16-May-23',2023,13244
5044,'17-May-23',2023,15702
5045,'18-May-23',2023,27778
5046,'26-May-23',2023,20293
5047,'27-May-23',2023,37939
5048,'28-May-23',2023,25124
5049,'29-May-23',2023,25249
5050,'30-May-23',2023,11709
5051,'31-May-23',2023,11304
5052,'9-Jun-23',2023,18076
5053,'10-Jun-23',2023,34136
5054,'11-Jun-23',2023,23255
5055,'13-Jun-23',2023,16018
5056,'14-Jun-23',2023,16083
5057,'15-Jun-23',2023,22555
5058,'23-Jun-23',2023,16234
5059,'24-Jun-23',2023,32884
5060,'25-Jun-23',2023,19143
5061,'26-Jun-23',2023,13077
5062,'27-Jun-23',2023,14057
5063,'28-Jun-23',2023,21152
5064,'30-Jun-23',2023,34792
5065,'1-Jul-23',2023,40012
5066,'2-Jul-23',2023,16299
5067,'14-Jul-23',2023,23377
5068,'15-Jul-23',2023,28593
5069,'16-Jul-23',2023,30761
5070,'17-Jul-23',2023,21956
5071,'18-Jul-23',2023,22775
5072,'19-Jul-23',2023,22248
5073,'28-Jul-23',2023,34558
5074,'29-Jul-23',2023,42829
5075,'30-Jul-23',2023,37429
5076,'4-Aug-23',2023,29550
5077,'5-Aug-23',2023,44326
5078,'6-Aug-23',2023,27100
5079,'8-Aug-23',2023,24761
5080,'9-Aug-23',2023,25479
5081,'10-Aug-23',2023,22981
5082,'22-Aug-23',2023,20612
5083,'23-Aug-23',2023,19132
5084,'24-Aug-23',2023,19432
5085,'25-Aug-23',2023,28872
5086,'26-Aug-23',2023,42535
5087,'27-Aug-23',2023,30773
5088,'28-Aug-23',2023,12325
5089,'29-Aug-23',2023,14903
5090,'30-Aug-23',2023,17723
5091,'11-Sep-23',2023,15485
5092,'12-Sep-23',2023,15526
5093,'13-Sep-23',2023,14442
5094,'14-Sep-23',2023,24835
5095,'15-Sep-23',2023,43359
5096,'16-Sep-23',2023,38432
5097,'17-Sep-23',2023,37297
5098,'26-Sep-23',2023,20823
5099,'27-Sep-23',2023,24278
5100,'28-Sep-23',2023,27543
5101,'29-Sep-23',2023,28192
5102,'30-Sep-23',2023,43150
5103,'1-Oct-23',2023,36640
5104,'30-Mar-23',2023,36049
5105,'1-Apr-23',2023,29062
5106,'2-Apr-23',2023,27886
5107,'3-Apr-23',2023,28369
5108,'4-Apr-23',2023,28842
5109,'5-Apr-23',2023,24477
5110,'14-Apr-23',2023,36680
5111,'15-Apr-23',2023,36594
5112,'16-Apr-23',2023,34790
5113,'17-Apr-23',2023,34942
5114,'18-Apr-23',2023,28132
5115,'19-Apr-23',2023,30027
5116,'20-Apr-23',2023,34427
5117,'28-Apr-23',2023,30578
5118,'29-Apr-23',2023,31717
5119,'30-Apr-23',2023,29395
5120,'1-May-23',2023,27438
5121,'2-May-23',2023,27721
5122,'3-May-23',2023,27963
5123,'4-May-23',2023,30173
5124,'12-May-23',2023,34553
5125,'13-May-23',2023,35935
5126,'14-May-23',2023,27732
5127,'15-May-23',2023,31744
5128,'16-May-23',2023,31476
5129,'17-May-23',2023,32209
5130,'30-May-23',2023,31642
5131,'31-May-23',2023,32593
5132,'1-Jun-23',2023,31204
5133,'3-Jun-23',2023,31303
5134,'3-Jun-23',2023,30784
5135,'4-Jun-23',2023,34192
5136,'5-Jun-23',2023,30860
5137,'12-Jun-23',2023,32227
5138,'13-Jun-23',2023,31400
5139,'14-Jun-23',2023,31977
5140,'16-Jun-23',2023,37086
5141,'18-Jun-23',2023,36178
5142,'18-Jun-23',2023,36787
5143,'27-Jun-23',2023,35327
5144,'28-Jun-23',2023,34261
5145,'29-Jun-23',2023,36559
5146,'4-Jul-23',2023,36136
5147,'5-Jul-23',2023,31568
5148,'6-Jul-23',2023,33847
5149,'7-Jul-23',2023,31157
5150,'8-Jul-23',2023,34087
5151,'9-Jul-23',2023,35460
5152,'21-Jul-23',2023,37035
5153,'22-Jul-23',2023,36505
5154,'23-Jul-23',2023,35619
5155,'25-Jul-23',2023,36663
5156,'26-Jul-23',2023,37457
5157,'4-Aug-23',2023,36376
5158,'5-Aug-23',2023,36732
5159,'6-Aug-23',2023,36162
5160,'7-Aug-23',2023,32732
5161,'8-Aug-23',2023,30997
5162,'9-Aug-23',2023,35495
5163,'10-Aug-23',2023,31952
5164,'11-Aug-23',2023,32647
5165,'12-Aug-23',2023,35927
5166,'13-Aug-23',2023,35145
5167,'25-Aug-23',2023,35653
5168,'26-Aug-23',2023,35986
5169,'27-Aug-23',2023,33954
5170,'28-Aug-23',2023,33771
5171,'29-Aug-23',2023,30267
5172,'30-Aug-23',2023,31045
5173,'8-Sep-23',2023,33852
5174,'9-Sep-23',2023,34615
5175,'10-Sep-23',2023,31295
5176,'12-Sep-23',2023,30029
5177,'12-Sep-23',2023,30392
5178,'14-Sep-23',2023,30228
5179,'14-Sep-23',2023,35507
5180,'22-Sep-23',2023,37102
5181,'23-Sep-23',2023,33392
5182,'24-Sep-23',2023,33399
5183,'26-Sep-23',2023,34094
5184,'27-Sep-23',2023,34559
5185,'30-Mar-23',2023,36054
5186,'1-Apr-23',2023,31363
5187,'2-Apr-23',2023,33266
5188,'7-Apr-23',2023,29094
5189,'8-Apr-23',2023,33578
5190,'9-Apr-23',2023,28807
5191,'10-Apr-23',2023,26766
5192,'11-Apr-23',2023,30081
5193,'12-Apr-23',2023,26944
5194,'20-Apr-23',2023,32817
5195,'21-Apr-23',2023,30381
5196,'22-Apr-23',2023,35076
5197,'23-Apr-23',2023,33494
5198,'25-Apr-23',2023,27956
5199,'26-Apr-23',2023,28955
5200,'27-Apr-23',2023,26588
5201,'5-May-23',2023,31181
5202,'6-May-23',2023,36418
5203,'7-May-23',2023,38196
5204,'8-May-23',2023,30937
5205,'9-May-23',2023,32693
5206,'10-May-23',2023,36413
5207,'23-May-23',2023,35958
5208,'24-May-23',2023,33636
5209,'25-May-23',2023,35446
5210,'26-May-23',2023,31946
5211,'27-May-23',2023,36372
5212,'28-May-23',2023,40551
5213,'29-May-23',2023,38163
5214,'30-May-23',2023,31762
5215,'31-May-23',2023,29360
5216,'13-Jun-23',2023,33740
5217,'14-Jun-23',2023,30832
5218,'15-Jun-23',2023,32881
5219,'16-Jun-23',2023,37515
5220,'17-Jun-23',2023,40605
5221,'18-Jun-23',2023,40121
5222,'27-Jun-23',2023,37072
5223,'28-Jun-23',2023,32379
5224,'29-Jun-23',2023,35090
5225,'30-Jun-23',2023,32230
5226,'1-Jul-23',2023,34342
5227,'2-Jul-23',2023,38392
5228,'14-Jul-23',2023,37597
5229,'15-Jul-23',2023,40224
5230,'16-Jul-23',2023,37812
5231,'17-Jul-23',2023,29383
5232,'18-Jul-23',2023,28636
5233,'19-Jul-23',2023,28197
5234,'20-Jul-23',2023,34251
5235,'21-Jul-23',2023,38819
5236,'22-Jul-23',2023,40425
5237,'23-Jul-23',2023,38223
5238,'31-Jul-23',2023,34688
5239,'1-Aug-23',2023,33452
5240,'2-Aug-23',2023,33991
5241,'3-Aug-23',2023,35615
5242,'4-Aug-23',2023,36225
5243,'5-Aug-23',2023,40201
5244,'6-Aug-23',2023,39015
5245,'15-Aug-23',2023,40389
5246,'16-Aug-23',2023,40869
5247,'18-Aug-23',2023,37936
5248,'19-Aug-23',2023,39525
5249,'20-Aug-23',2023,36949
5250,'28-Aug-23',2023,35097
5251,'29-Aug-23',2023,33294
5252,'30-Aug-23',2023,31769
5253,'4-Sep-23',2023,39452
5254,'5-Sep-23',2023,28684
5255,'6-Sep-23',2023,27443
5256,'7-Sep-23',2023,28814
5257,'8-Sep-23',2023,31846
5258,'9-Sep-23',2023,40391
5259,'10-Sep-23',2023,35431
5260,'19-Sep-23',2023,34202
5261,'20-Sep-23',2023,31491
5262,'21-Sep-23',2023,31544
5263,'22-Sep-23',2023,32150
5264,'23-Sep-23',2023,38608
5265,'24-Sep-23',2023,37060
5266,'3-Apr-23',2023,34784
5267,'5-Apr-23',2023,15980
5268,'6-Apr-23',2023,18261
5269,'14-Apr-23',2023,18941
5270,'15-Apr-23',2023,32091
5271,'16-Apr-23',2023,13794
5272,'18-Apr-23',2023,0
5273,'18-Apr-23',2023,12542
5274,'19-Apr-23',2023,10149
5275,'27-Apr-23',2023,11060
5276,'28-Apr-23',2023,16681
5277,'29-Apr-23',2023,28462
5278,'30-Apr-23',2023,17049
5279,'2-May-23',2023,13094
5280,'3-May-23',2023,11468
5281,'4-May-23',2023,14650
5282,'12-May-23',2023,18673
5283,'13-May-23',2023,23242
5284,'14-May-23',2023,18347
5285,'16-May-23',2023,18459
5286,'17-May-23',2023,12241
5287,'18-May-23',2023,11900
5288,'19-May-23',2023,20329
5289,'20-May-23',2023,23984
5290,'21-May-23',2023,23556
5291,'29-May-23',2023,23599
5292,'30-May-23',2023,22135
5293,'31-May-23',2023,17015
5294,'2-Jun-23',2023,20229
5295,'3-Jun-23',2023,24674
5296,'4-Jun-23',2023,23372
5297,'9-Jun-23',2023,21033
5298,'10-Jun-23',2023,25793
5299,'11-Jun-23',2023,20888
5300,'19-Jun-23',2023,19554
5301,'20-Jun-23',2023,21048
5302,'21-Jun-23',2023,18963
5303,'23-Jun-23',2023,27015
5304,'24-Jun-23',2023,33054
5305,'25-Jun-23',2023,26077
5306,'4-Jul-23',2023,32607
5307,'6-Jul-23',2023,0
5308,'6-Jul-23',2023,20258
5309,'7-Jul-23',2023,27569
5310,'8-Jul-23',2023,26560
5311,'9-Jul-23',2023,29769
5312,'25-Jul-23',2023,37079
5313,'26-Jul-23',2023,37214
5314,'27-Jul-23',2023,20893
5315,'28-Jul-23',2023,26654
5316,'29-Jul-23',2023,26299
5317,'30-Jul-23',2023,28096
5318,'7-Aug-23',2023,27574
5319,'8-Aug-23',2023,26446
5320,'9-Aug-23',2023,23377
5321,'11-Aug-23',2023,30059
5322,'12-Aug-23',2023,29851
5323,'13-Aug-23',2023,24495
5324,'21-Aug-23',2023,15275
5325,'22-Aug-23',2023,16070
5326,'23-Aug-23',2023,15759
5327,'24-Aug-23',2023,13247
5328,'25-Aug-23',2023,21906
5329,'26-Aug-23',2023,21508
5330,'27-Aug-23',2023,20236
5331,'1-Sep-23',2023,15105
5332,'2-Sep-23',2023,21186
5333,'3-Sep-23',2023,22246
5334,'12-Sep-23',2023,0
5335,'12-Sep-23',2023,14824
5336,'13-Sep-23',2023,15593
5337,'14-Sep-23',2023,13233
5338,'15-Sep-23',2023,18001
5339,'16-Sep-23',2023,24964
5340,'17-Sep-23',2023,17641
5341,'26-Sep-23',2023,14339
5342,'27-Sep-23',2023,14790
5343,'28-Sep-23',2023,23522
5344,'29-Sep-23',2023,20491
5345,'30-Sep-23',2023,30118
5346,'1-Oct-23',2023,20588
5347,'30-Mar-23',2023,44063
5348,'1-Apr-23',2023,22224
5349,'2-Apr-23',2023,14421
5350,'3-Apr-23',2023,11941
5351,'4-Apr-23',2023,13399
5352,'13-Apr-23',2023,12170
5353,'14-Apr-23',2023,17610
5354,'15-Apr-23',2023,25860
5355,'16-Apr-23',2023,13115
5356,'17-Apr-23',2023,7375
5357,'18-Apr-23',2023,11304
5358,'19-Apr-23',2023,10205
5359,'24-Apr-23',2023,8810
5360,'25-Apr-23',2023,9969
5361,'26-Apr-23',2023,10256
5362,'5-May-23',2023,23467
5363,'6-May-23',2023,25543
5364,'7-May-23',2023,20338
5365,'9-May-23',2023,14065
5366,'10-May-23',2023,14515
5367,'11-May-23',2023,14855
5368,'19-May-23',2023,35177
5369,'20-May-23',2023,41374
5370,'21-May-23',2023,33828
5371,'22-May-23',2023,9194
5372,'23-May-23',2023,14159
