Gm#,Date,Season,Attendance,Home,Away,
4242,'12-Jun-2022',2022,41754,23,9,
4243,'20-Jun-2022',2022,35430,23,1,
4244,'21-Jun-2022',2022,31528,23,1,
4245,'22-Jun-2022',2022,31024,23,1,
4246,'23-Jun-2022',2022,40355,23,21,
4247,'24-Jun-2022',2022,38890,23,21,
4248,'25-Jun-2022',2022,37467,23,21,
4249,'26-Jun-2022',2022,41620,23,21,
4250,'04-Jul-2022',2022,37913,23,24,
4251,'05-Jul-2022',2022,29745,23,24,
4252,'07-Jul-2022',2022,42656,23,25,
4253,'08-Jul-2022',2022,42861,23,25,
4254,'09-Jul-2022',2022,41714,23,25,
4255,'10-Jul-2022',2022,38712,23,25,
4256,'15-Jul-2022',2022,41302,23,1,
4257,'16-Jul-2022',2022,42384,23,1,
4258,'17-Jul-2022',2022,36428,23,1,
4259,'29-Jul-2022',2022,43171,23,17,
4260,'30-Jul-2022',2022,39574,23,17,
4261,'31-Jul-2022',2022,37336,23,17,
4262,'01-Aug-2022',2022,29983,23,9,
4263,'02-Aug-2022',2022,23828,23,9,
4264,'02-Aug-2022',2022,30759,23,9,
4265,'03-Aug-2022',2022,44652,23,9,
4266,'04-Aug-2022',2022,30366,23,9,
4267,'08-Aug-2022',2022,40686,23,25,
4268,'09-Aug-2022',2022,38626,23,25,
4269,'10-Aug-2022',2022,32834,23,25,
4270,'18-Aug-2022',2022,41820,23,30,
4271,'19-Aug-2022',2022,39474,23,30,
4272,'20-Aug-2022',2022,42529,23,30,
4273,'21-Aug-2022',2022,37040,23,30,
4274,'23-Aug-2022',2022,38166,23,8,
4275,'24-Aug-2022',2022,30409,23,8,
4276,'05-Sep-2022',2022,37713,23,1,
4277,'06-Sep-2022',2022,31380,23,1,
4278,'07-Sep-2022',2022,36948,23,1,
4279,'09-Sep-2022',2022,43286,23,14,
4280,'10-Sep-2022',2022,43639,23,14,
4281,'11-Sep-2022',2022,41652,23,14,
4282,'20-Sep-2022',2022,39538,23,26,
4283,'21-Sep-2022',2022,38643,23,26,
4284,'22-Sep-2022',2022,33389,23,26,
4285,'27-Sep-2022',2022,32127,23,14,
4286,'28-Sep-2022',2022,32523,23,14,
4287,'29-Sep-2022',2022,35636,23,14,
4288,'30-Sep-2022',2022,37490,23,6,
4289,'01-Oct-2022',2022,38114,23,6,
4290,'02-Oct-2022',2022,41407,23,6,
4291,'03-Oct-2022',2022,31687,23,25,
4292,'04-Oct-2022',2022,32884,23,25,
4293,'05-Oct-2022',2022,32064,23,25,
4294,'15-Apr-2022',2022,45023,24,11,
4295,'16-Apr-2022',2022,38504,24,11,
4296,'17-Apr-2022',2022,26583,24,11,
4297,'19-Apr-2022',2022,11067,24,28,
4298,'20-Apr-2022',2022,9374,24,28,
4299,'21-Apr-2022',2022,12570,24,28,
4300,'22-Apr-2022',2022,24206,24,12,
4301,'23-Apr-2022',2022,28583,24,12,
4302,'24-Apr-2022',2022,28548,24,12,
4303,'05-May-2022',2022,17027,24,27,
4304,'06-May-2022',2022,26154,24,27,
4305,'07-May-2022',2022,31589,24,27,
4306,'08-May-2022',2022,32501,24,27,
4307,'09-May-2022',2022,15881,24,21,
4308,'10-May-2022',2022,16422,24,21,
4309,'11-May-2022',2022,16387,24,21,
4310,'23-May-2022',2022,14415,24,20,
4311,'24-May-2022',2022,14797,24,20,
4312,'25-May-2022',2022,15856,24,20,
4313,'27-May-2022',2022,26017,24,11,
4314,'28-May-2022',2022,24007,24,11,
4315,'29-May-2022',2022,28986,24,11,
4316,'10-Jun-2022',2022,27314,24,4,
4317,'11-Jun-2022',2022,37691,24,4,
4318,'12-Jun-2022',2022,42900,24,4,
4319,'13-Jun-2022',2022,12749,24,17,
4320,'14-Jun-2022',2022,13019,24,17,
4321,'15-Jun-2022',2022,15329,24,17,
4322,'16-Jun-2022',2022,21485,24,13,
4323,'17-Jun-2022',2022,37500,24,13,
4324,'18-Jun-2022',2022,24071,24,13,
4325,'18-Jun-2022',2022,20804,24,13,
4326,'19-Jun-2022',2022,39052,24,13,
4327,'27-Jun-2022',2022,21615,24,3,
4328,'28-Jun-2022',2022,16024,24,3,
4329,'29-Jun-2022',2022,17412,24,3,
4330,'30-Jun-2022',2022,20860,24,20,
4331,'01-Jul-2022',2022,27589,24,20,
4332,'02-Jul-2022',2022,23907,24,20,
4333,'03-Jul-2022',2022,23333,24,20,
4334,'07-Jul-2022',2022,24998,24,29,
4335,'08-Jul-2022',2022,32398,24,29,
4336,'09-Jul-2022',2022,41210,24,29,
4337,'10-Jul-2022',2022,37694,24,29,
4338,'22-Jul-2022',2022,45290,24,11,
4339,'23-Jul-2022',2022,43197,24,11,
4340,'24-Jul-2022',2022,34827,24,11,
4341,'25-Jul-2022',2022,23581,24,28,
4342,'26-Jul-2022',2022,25837,24,28,
4343,'27-Jul-2022',2022,25509,24,28,
4344,'05-Aug-2022',2022,42654,24,13,
4345,'06-Aug-2022',2022,41507,24,13,
4346,'06-Aug-2022',2022,27065,24,13,
4347,'07-Aug-2022',2022,34837,24,13,
4348,'08-Aug-2022',2022,35843,24,19,
4349,'09-Aug-2022',2022,38804,24,19,
4350,'10-Aug-2022',2022,43280,24,19,
4351,'23-Aug-2022',2022,38254,24,30,
4352,'24-Aug-2022',2022,21035,24,30,
4353,'25-Aug-2022',2022,24028,24,8,
4354,'26-Aug-2022',2022,39870,24,8,
4355,'27-Aug-2022',2022,45586,24,8,
4356,'28-Aug-2022',2022,45190,24,8,
4357,'05-Sep-2022',2022,37109,24,6,
4358,'06-Sep-2022',2022,17958,24,6,
4359,'07-Sep-2022',2022,15264,24,6,
4360,'09-Sep-2022',2022,42114,24,2,
4361,'10-Sep-2022',2022,44965,24,2,
4362,'11-Sep-2022',2022,45245,24,2,
4363,'13-Sep-2022',2022,34740,24,23,
4364,'14-Sep-2022',2022,24238,24,23,
4365,'27-Sep-2022',2022,23221,24,28,
4366,'28-Sep-2022',2022,21863,24,28,
4367,'29-Sep-2022',2022,21094,24,28,
4368,'30-Sep-2022',2022,44754,24,20,
4369,'01-Oct-2022',2022,42512,24,20,
4370,'02-Oct-2022',2022,42465,24,20,
4371,'03-Oct-2022',2022,23463,24,10,
4372,'04-Oct-2022',2022,0,24,10,
4373,'04-Oct-2022',2022,24564,24,10,
4374,'05-Oct-2022',2022,22053,24,10,
4375,'08-Apr-2022',2022,40853,25,15,
4376,'09-Apr-2022',2022,38885,25,15,
4377,'10-Apr-2022',2022,37332,25,15,
4378,'11-Apr-2022',2022,23279,25,23,
4379,'12-Apr-2022',2022,25560,25,23,
4380,'13-Apr-2022',2022,27197,25,23,
4381,'26-Apr-2022',2022,32898,25,20,
4382,'27-Apr-2022',2022,32014,25,20,
4383,'29-Apr-2022',2022,38256,25,30,
4384,'30-Apr-2022',2022,33241,25,30,
4385,'01-May-2022',2022,38451,25,30,
4386,'05-May-2022',2022,22562,25,26,
4387,'06-May-2022',2022,28898,25,26,
4388,'07-May-2022',2022,40113,25,26,
4389,'08-May-2022',2022,38193,25,26,
4390,'09-May-2022',2022,20039,25,9,
4391,'10-May-2022',2022,21472,25,9,
4392,'11-May-2022',2022,23341,25,9,
4393,'20-May-2022',2022,31359,25,23,
4394,'21-May-2022',2022,38916,25,23,
4395,'22-May-2022',2022,35363,25,23,
4396,'23-May-2022',2022,25690,25,18,
4397,'24-May-2022',2022,27683,25,18,
4398,'25-May-2022',2022,27432,25,18,
4399,'07-Jun-2022',2022,24785,25,9,
4400,'08-Jun-2022',2022,21535,25,9,
4401,'09-Jun-2022',2022,23780,25,9,
4402,'10-Jun-2022',2022,39701,25,14,
4403,'11-Jun-2022',2022,41236,25,14,
4404,'12-Jun-2022',2022,41197,25,14,
4405,'13-Jun-2022',2022,22185,25,12,
4406,'14-Jun-2022',2022,24386,25,12,
4407,'15-Jun-2022',2022,25527,25,12,
4408,'24-Jun-2022',2022,29178,25,7,
4409,'25-Jun-2022',2022,40115,25,7,
4410,'26-Jun-2022',2022,32285,25,7,
4411,'28-Jun-2022',2022,28004,25,10,
4412,'29-Jun-2022',2022,26576,25,10,
4413,'01-Jul-2022',2022,35266,25,6,
4414,'02-Jul-2022',2022,30804,25,6,
4415,'03-Jul-2022',2022,30155,25,6,
4416,'11-Jul-2022',2022,25325,25,1,
4417,'12-Jul-2022',2022,23353,25,1,
4418,'13-Jul-2022',2022,27055,25,1,
4419,'14-Jul-2022',2022,26994,25,16,
4420,'15-Jul-2022',2022,28244,25,16,
4421,'16-Jul-2022',2022,41279,25,16,
4422,'17-Jul-2022',2022,30584,25,16,
4423,'28-Jul-2022',2022,32259,25,5,
4424,'29-Jul-2022',2022,30376,25,5,
4425,'30-Jul-2022',2022,40971,25,5,
4426,'31-Jul-2022',2022,33622,25,5,
4427,'01-Aug-2022',2022,34865,25,14,
4428,'02-Aug-2022',2022,32798,25,14,
4429,'03-Aug-2022',2022,35400,25,14,
4430,'04-Aug-2022',2022,34640,25,14,
4431,'12-Aug-2022',2022,33328,25,22,
4432,'13-Aug-2022',2022,38049,25,22,
4433,'14-Aug-2022',2022,36471,25,22,
4434,'15-Aug-2022',2022,20694,25,1,
4435,'16-Aug-2022',2022,20897,25,1,
4436,'17-Aug-2022',2022,22649,25,1,
4437,'18-Aug-2022',2022,26197,25,1,
4438,'29-Aug-2022',2022,24815,25,23,
4439,'30-Aug-2022',2022,28267,25,23,
4440,'31-Aug-2022',2022,25298,25,23,
4441,'02-Sep-2022',2022,32840,25,21,
4442,'03-Sep-2022',2022,40010,25,21,
4443,'04-Sep-2022',2022,41189,25,21,
4444,'12-Sep-2022',2022,23790,25,2,
4445,'13-Sep-2022',2022,24872,25,2,
4446,'14-Sep-2022',2022,25093,25,2,
4447,'16-Sep-2022',2022,37487,25,14,
4448,'17-Sep-2022',2022,40171,25,14,
4449,'18-Sep-2022',2022,32137,25,14,
4450,'27-Sep-2022',2022,24218,25,9,
4451,'28-Sep-2022',2022,22663,25,9,
4452,'29-Sep-2022',2022,24112,25,9,
4453,'30-Sep-2022',2022,28478,25,1,
4454,'01-Oct-2022',2022,30630,25,1,
4455,'02-Oct-2022',2022,34824,25,1,
4456,'07-Apr-2022',2022,46256,26,22,
4457,'09-Apr-2022',2022,45025,26,22,
4458,'10-Apr-2022',2022,40027,26,22,
4459,'12-Apr-2022',2022,40398,26,12,
4460,'25-Apr-2022',2022,35455,26,18,
4461,'26-Apr-2022',2022,32215,26,18,
4462,'27-Apr-2022',2022,34822,26,18,
4463,'28-Apr-2022',2022,33464,26,1,
4464,'29-Apr-2022',2022,40753,26,1,
4465,'30-Apr-2022',2022,40144,26,1,
4466,'01-May-2022',2022,45123,26,1,
4467,'02-May-2022',2022,33963,26,12,
4468,'10-May-2022',2022,33649,26,3,
4469,'11-May-2022',2022,34533,26,3,
4470,'12-May-2022',2022,35198,26,3,
4471,'13-May-2022',2022,39612,26,25,
4472,'14-May-2022',2022,44537,26,25,
4473,'15-May-2022',2022,39703,26,25,
4474,'23-May-2022',2022,36033,26,29,
4475,'24-May-2022',2022,33797,26,29,
4476,'26-May-2022',2022,35107,26,16,
4477,'27-May-2022',2022,39077,26,16,
4478,'28-May-2022',2022,45594,26,16,
4479,'29-May-2022',2022,44169,26,16,
4480,'30-May-2022',2022,42140,26,23,
4481,'31-May-2022',2022,33418,26,23,
4482,'01-Jun-2022',2022,34268,26,23,
4483,'10-Jun-2022',2022,45009,26,7,
4484,'11-Jun-2022',2022,43832,26,7,
4485,'12-Jun-2022',2022,43083,26,7,
4486,'13-Jun-2022',2022,37398,26,22,
4487,'14-Jun-2022',2022,31193,26,22,
4488,'14-Jun-2022',2022,33977,26,22,
4489,'15-Jun-2022',2022,38658,26,22,
4490,'24-Jun-2022',2022,46524,26,5,
4491,'25-Jun-2022',2022,45159,26,5,
4492,'26-Jun-2022',2022,44824,26,5,
4493,'27-Jun-2022',2022,34701,26,15,
4494,'28-Jun-2022',2022,32065,26,15,
4495,'29-Jun-2022',2022,35674,26,15,
4496,'08-Jul-2022',2022,41100,26,21,
4497,'09-Jul-2022',2022,41853,26,21,
4498,'10-Jul-2022',2022,36112,26,21,
4499,'11-Jul-2022',2022,34399,26,21,
4500,'12-Jul-2022',2022,37150,26,14,
4501,'13-Jul-2022',2022,39292,26,14,
4502,'14-Jul-2022',2022,40062,26,14,
4503,'15-Jul-2022',2022,41221,26,7,
4504,'16-Jul-2022',2022,41014,26,7,
4505,'02-Aug-2022',2022,44344,26,5,
4506,'04-Aug-2022',2022,41734,26,5,
4507,'04-Aug-2022',2022,44669,26,5,
4508,'05-Aug-2022',2022,46940,26,19,
4509,'06-Aug-2022',2022,48581,26,19,
4510,'07-Aug-2022',2022,46472,26,19,
4511,'12-Aug-2022',2022,45669,26,16,
4512,'13-Aug-2022',2022,45905,26,16,
4513,'14-Aug-2022',2022,44142,26,16,
4514,'16-Aug-2022',2022,39105,26,9,
4515,'17-Aug-2022',2022,38033,26,9,
4516,'18-Aug-2022',2022,36137,26,9,
4517,'26-Aug-2022',2022,46027,26,2,
4518,'27-Aug-2022',2022,46119,26,2,
4519,'28-Aug-2022',2022,42897,26,2,
4520,'02-Sep-2022',2022,44491,26,5,
4521,'03-Sep-2022',2022,47816,26,5,
4522,'04-Sep-2022',2022,46642,26,5,
4523,'05-Sep-2022',2022,45779,26,30,
4524,'06-Sep-2022',2022,37629,26,30,
4525,'07-Sep-2022',2022,34715,26,30,
4526,'08-Sep-2022',2022,40437,26,30,
4527,'13-Sep-2022',2022,42047,26,16,
4528,'14-Sep-2022',2022,46459,26,16,
4529,'15-Sep-2022',2022,44901,26,7,
4530,'16-Sep-2022',2022,47118,26,7,
4531,'17-Sep-2022',2022,46678,26,7,
4532,'17-Sep-2022',2022,48299,26,7,
4533,'18-Sep-2022',2022,47909,26,7,
4534,'30-Sep-2022',2022,47032,26,22,
4535,'01-Oct-2022',2022,46365,26,22,
4536,'02-Oct-2022',2022,46680,26,22,
4537,'08-Apr-2022',2022,25025,27,3,
4538,'09-Apr-2022',2022,15615,27,3,
4539,'10-Apr-2022',2022,14100,27,3,
4540,'11-Apr-2022',2022,9139,27,20,
4541,'12-Apr-2022',2022,7588,27,20,
4542,'13-Apr-2022',2022,8954,27,20,
4543,'14-Apr-2022',2022,8287,27,20,
4544,'22-Apr-2022',2022,16902,27,4,
4545,'23-Apr-2022',2022,19137,27,4,
4546,'24-Apr-2022',2022,20993,27,4,
4547,'26-Apr-2022',2022,9257,27,24,
4548,'27-Apr-2022',2022,7290,27,24,
4549,'28-Apr-2022',2022,6749,27,24,
4550,'29-Apr-2022',2022,9928,27,17,
4551,'30-Apr-2022',2022,18846,27,17,
4552,'01-May-2022',2022,14830,27,17,
4553,'13-May-2022',2022,10169,27,29,
4554,'14-May-2022',2022,15195,27,29,
4555,'15-May-2022',2022,20986,27,29,
4556,'16-May-2022',2022,11532,27,10,
4557,'17-May-2022',2022,8475,27,10,
4558,'18-May-2022',2022,9706,27,10,
4559,'24-May-2022',2022,9006,27,15,
4560,'25-May-2022',2022,7520,27,15,
4561,'26-May-2022',2022,14610,27,19,
4562,'27-May-2022',2022,19018,27,19,
4563,'28-May-2022',2022,25025,27,19,
4564,'29-May-2022',2022,25025,27,19,
4565,'03-Jun-2022',2022,8930,27,6,
4566,'04-Jun-2022',2022,19452,27,6,
4567,'05-Jun-2022',2022,11162,27,6,
4568,'07-Jun-2022',2022,10905,27,26,
4569,'08-Jun-2022',2022,12906,27,26,
4570,'09-Jun-2022',2022,14892,27,26,
4571,'20-Jun-2022',2022,16504,27,19,
4572,'21-Jun-2022',2022,20688,27,19,
4573,'22-Jun-2022',2022,12264,27,19,
4574,'24-Jun-2022',2022,10542,27,22,
4575,'25-Jun-2022',2022,15203,27,22,
4576,'26-Jun-2022',2022,13364,27,22,
4577,'28-Jun-2022',2022,13742,27,16,
4578,'29-Jun-2022',2022,15481,27,16,
4579,'11-Jul-2022',2022,10629,27,4,
4580,'12-Jul-2022',2022,10653,27,4,
4581,'13-Jul-2022',2022,10458,27,4,
4582,'14-Jul-2022',2022,11998,27,4,
4583,'15-Jul-2022',2022,13917,27,3,
4584,'16-Jul-2022',2022,19886,27,3,
4585,'17-Jul-2022',2022,13813,27,3,
4586,'29-Jul-2022',2022,14671,27,8,
4587,'30-Jul-2022',2022,22756,27,8,
4588,'31-Jul-2022',2022,18023,27,8,
4589,'02-Aug-2022',2022,16433,27,29,
4590,'03-Aug-2022',2022,14253,27,29,
4591,'12-Aug-2022',2022,12380,27,3,
4592,'13-Aug-2022',2022,16823,27,3,
4593,'14-Aug-2022',2022,18093,27,3,
4594,'18-Aug-2022',2022,8168,27,12,
4595,'19-Aug-2022',2022,10049,27,12,
4596,'20-Aug-2022',2022,19800,27,12,
4597,'21-Aug-2022',2022,12940,27,12,
4598,'22-Aug-2022',2022,9942,27,13,
4599,'23-Aug-2022',2022,8810,27,13,
4600,'24-Aug-2022',2022,9763,27,13,
4601,'25-Aug-2022',2022,10733,27,13,
4602,'02-Sep-2022',2022,17886,27,19,
4603,'03-Sep-2022',2022,21754,27,19,
4604,'04-Sep-2022',2022,25025,27,19,
4605,'05-Sep-2022',2022,12264,27,4,
4606,'06-Sep-2022',2022,8069,27,4,
4607,'07-Sep-2022',2022,8696,27,4,
4608,'16-Sep-2022',2022,14127,27,28,
4609,'17-Sep-2022',2022,14094,27,28,
4610,'18-Sep-2022',2022,12835,27,28,
4611,'19-Sep-2022',2022,10390,27,11,
4612,'20-Sep-2022',2022,8992,27,11,
4613,'21-Sep-2022',2022,9293,27,11,
4614,'22-Sep-2022',2022,8799,27,29,
4615,'23-Sep-2022',2022,17407,27,29,
4616,'24-Sep-2022',2022,22169,27,29,
4617,'25-Sep-2022',2022,16394,27,29,
4618,'11-Apr-2022',2022,35052,28,9,
4619,'12-Apr-2022',2022,15862,28,9,
4620,'14-Apr-2022',2022,21440,28,13,
4621,'15-Apr-2022',2022,28723,28,13,
4622,'16-Apr-2022',2022,34493,28,13,
4623,'17-Apr-2022',2022,22650,28,13,
4624,'25-Apr-2022',2022,17420,28,11,
4625,'26-Apr-2022',2022,16469,28,11,
4626,'27-Apr-2022',2022,20399,28,11,
4627,'28-Apr-2022',2022,19484,28,11,
4628,'29-Apr-2022',2022,25829,28,2,
4629,'30-Apr-2022',2022,36097,28,2,
4630,'01-May-2022',2022,38316,28,2,
4631,'10-May-2022',2022,15407,28,12,
4632,'11-May-2022',2022,15561,28,12,
4633,'12-May-2022',2022,14994,28,12,
4634,'13-May-2022',2022,28324,28,4,
4635,'14-May-2022',2022,34462,28,4,
4636,'15-May-2022',2022,27607,28,4,
4637,'16-May-2022',2022,15110,28,13,
4638,'17-May-2022',2022,17727,28,13,
4639,'18-May-2022',2022,20366,28,13,
4640,'30-May-2022',2022,25605,28,27,
4641,'31-May-2022',2022,16317,28,27,
4642,'01-Jun-2022',2022,20634,28,27,
4643,'02-Jun-2022',2022,17097,28,27,
4644,'03-Jun-2022',2022,25378,28,24,
4645,'04-Jun-2022',2022,28794,28,24,
4646,'05-Jun-2022',2022,27427,28,24,
4647,'13-Jun-2022',2022,29805,28,11,
4648,'14-Jun-2022',2022,29370,28,11,
4649,'15-Jun-2022',2022,24992,28,11,
4650,'21-Jun-2022',2022,29153,28,21,
4651,'22-Jun-2022',2022,20704,28,21,
4652,'24-Jun-2022',2022,28854,28,30,
4653,'25-Jun-2022',2022,36183,28,30,
4654,'26-Jun-2022',2022,34220,28,30,
4655,'08-Jul-2022',2022,30392,28,17,
4656,'09-Jul-2022',2022,35427,28,17,
4657,'10-Jul-2022',2022,24751,28,17,
4658,'11-Jul-2022',2022,20660,28,20,
4659,'12-Jul-2022',2022,17485,28,20,
4660,'13-Jul-2022',2022,22394,28,20,
4661,'14-Jul-2022',2022,19243,28,24,
4662,'15-Jul-2022',2022,26494,28,24,
4663,'16-Jul-2022',2022,35761,28,24,
4664,'17-Jul-2022',2022,26378,28,24,
4665,'01-Aug-2022',2022,19161,28,3,
4666,'02-Aug-2022',2022,21622,28,3,
4667,'03-Aug-2022',2022,20221,28,3,
4668,'04-Aug-2022',2022,20972,28,6,
4669,'05-Aug-2022',2022,25470,28,6,
4670,'06-Aug-2022',2022,38275,28,6,
4671,'07-Aug-2022',2022,29579,28,6,
4672,'12-Aug-2022',2022,22622,28,24,
4673,'13-Aug-2022',2022,31621,28,24,
4674,'14-Aug-2022',2022,25560,28,24,
4675,'15-Aug-2022',2022,13121,28,20,
4676,'16-Aug-2022',2022,15260,28,20,
4677,'17-Aug-2022',2022,14846,28,20,
4678,'18-Aug-2022',2022,16495,28,20,
4679,'26-Aug-2022',2022,20357,28,10,
4680,'27-Aug-2022',2022,34357,28,10,
4681,'28-Aug-2022',2022,24938,28,10,
4682,'30-Aug-2022',2022,25566,28,11,
4683,'31-Aug-2022',2022,19607,28,11,
4684,'09-Sep-2022',2022,21329,28,29,
4685,'10-Sep-2022',2022,28340,28,29,
4686,'11-Sep-2022',2022,20984,28,29,
4687,'13-Sep-2022',2022,14925,28,20,
4688,'14-Sep-2022',2022,25700,28,20,
4689,'20-Sep-2022',2022,19472,28,13,
4690,'21-Sep-2022',2022,20959,28,13,
4691,'22-Sep-2022',2022,16223,28,13,
4692,'23-Sep-2022',2022,34862,28,8,
4693,'24-Sep-2022',2022,28415,28,8,
4694,'25-Sep-2022',2022,31845,28,8,
4695,'03-Oct-2022',2022,35906,28,19,
4696,'04-Oct-2022',2022,30553,28,19,
4697,'04-Oct-2022',2022,38832,28,19,
4698,'05-Oct-2022',2022,28056,28,19,
4699,'08-Apr-2022',2022,45022,29,28,
4700,'09-Apr-2022',2022,43386,29,28,
4701,'10-Apr-2022',2022,31549,29,28,
4702,'15-Apr-2022',2022,35415,29,20,
4703,'16-Apr-2022',2022,32330,29,20,
4704,'17-Apr-2022',2022,27490,29,20,
4705,'25-Apr-2022',2022,20981,29,4,
4706,'26-Apr-2022',2022,22611,29,4,
4707,'27-Apr-2022',2022,20468,29,4,
4708,'28-Apr-2022',2022,23144,29,4,
4709,'29-Apr-2022',2022,35066,29,11,
4710,'30-Apr-2022',2022,40732,29,11,
4711,'01-May-2022',2022,31802,29,11,
4712,'02-May-2022',2022,18577,29,19,
4713,'03-May-2022',2022,22491,29,19,
4714,'04-May-2022',2022,29057,29,19,
4715,'16-May-2022',2022,28207,29,24,
4716,'17-May-2022',2022,22988,29,24,
4717,'18-May-2022',2022,20472,29,24,
4718,'20-May-2022',2022,29300,29,7,
4719,'21-May-2022',2022,39393,29,7,
4720,'22-May-2022',2022,42323,29,7,
4721,'31-May-2022',2022,25424,29,6,
4722,'01-Jun-2022',2022,23312,29,6,
4723,'02-Jun-2022',2022,25250,29,6,
4724,'03-Jun-2022',2022,27753,29,17,
4725,'04-Jun-2022',2022,36987,29,17,
4726,'05-Jun-2022',2022,34088,29,17,
4727,'13-Jun-2022',2022,19716,29,3,
4728,'14-Jun-2022',2022,23106,29,3,
4729,'15-Jun-2022',2022,19961,29,3,
4730,'16-Jun-2022',2022,36832,29,3,
4731,'17-Jun-2022',2022,44688,29,19,
4732,'18-Jun-2022',2022,45055,29,19,
4733,'19-Jun-2022',2022,44395,29,19,
4734,'27-Jun-2022',2022,25498,29,4,
4735,'28-Jun-2022',2022,27140,29,4,
4736,'29-Jun-2022',2022,27601,29,4,
4737,'30-Jun-2022',2022,22987,29,27,
4738,'01-Jul-2022',2022,44445,29,27,
4739,'02-Jul-2022',2022,39426,29,27,
4740,'02-Jul-2022',2022,24180,29,27,
4741,'03-Jul-2022',2022,35757,29,27,
4742,'12-Jul-2022',2022,32795,29,21,
4743,'13-Jul-2022',2022,30853,29,21,
4744,'14-Jul-2022',2022,24426,29,12,
4745,'15-Jul-2022',2022,26422,29,12,
4746,'16-Jul-2022',2022,40135,29,12,
4747,'17-Jul-2022',2022,36681,29,12,
4748,'26-Jul-2022',2022,39756,29,26,
4749,'27-Jul-2022',2022,36666,29,26,
4750,'28-Jul-2022',2022,27080,29,10,
4751,'29-Jul-2022',2022,28046,29,10,
4752,'30-Jul-2022',2022,42933,29,10,
4753,'31-Jul-2022',2022,40298,29,10,
4754,'12-Aug-2022',2022,41677,29,8,
4755,'13-Aug-2022',2022,44977,29,8,
4756,'14-Aug-2022',2022,41002,29,8,
4757,'15-Aug-2022',2022,26769,29,3,
4758,'16-Aug-2022',2022,37940,29,3,
4759,'17-Aug-2022',2022,40141,29,3,
4760,'26-Aug-2022',2022,40754,29,13,
4761,'27-Aug-2022',2022,45311,29,13,
4762,'28-Aug-2022',2022,44318,29,13,
4763,'29-Aug-2022',2022,26473,29,5,
4764,'30-Aug-2022',2022,33759,29,5,
4765,'31-Aug-2022',2022,28572,29,5,
4766,'12-Sep-2022',2022,23002,29,27,
4767,'13-Sep-2022',2022,23497,29,27,
4768,'13-Sep-2022',2022,25103,29,27,
4769,'14-Sep-2022',2022,24282,29,27,
4770,'15-Sep-2022',2022,23820,29,27,
4771,'16-Sep-2022',2022,36573,29,3,
4772,'17-Sep-2022',2022,44448,29,3,
4773,'18-Sep-2022',2022,41301,29,3,
4774,'26-Sep-2022',2022,34307,29,19,
4775,'27-Sep-2022',2022,40528,29,19,
4776,'28-Sep-2022',2022,37008,29,19,
4777,'30-Sep-2022',2022,37283,29,4,
4778,'01-Oct-2022',2022,44612,29,4,
4779,'02-Oct-2022',2022,43877,29,4,
4780,'07-Apr-2022',2022,35052,30,18,
4781,'08-Apr-2022',2022,25677,30,18,
4782,'09-Apr-2022',2022,21369,30,18,
4783,'10-Apr-2022',2022,23158,30,18,
4784,'19-Apr-2022',2022,9261,30,1,
4785,'19-Apr-2022',2022,11720,30,1,
4786,'20-Apr-2022',2022,15774,30,1,
4787,'21-Apr-2022',2022,14424,30,1,
4788,'22-Apr-2022',2022,23751,30,25,
4789,'23-Apr-2022',2022,27799,30,25,
4790,'24-Apr-2022',2022,26003,30,25,
4791,'26-Apr-2022',2022,12613,30,15,
4792,'27-Apr-2022',2022,13356,30,15,
4793,'28-Apr-2022',2022,12454,30,15,
4794,'10-May-2022',2022,21955,30,18,
4795,'11-May-2022',2022,19715,30,18,
4796,'12-May-2022',2022,21213,30,18,
4797,'13-May-2022',2022,18433,30,11,
4798,'14-May-2022',2022,22949,30,11,
4799,'15-May-2022',2022,25915,30,11,
4800,'23-May-2022',2022,22423,30,14,
4801,'24-May-2022',2022,22418,30,14,
4802,'25-May-2022',2022,23341,30,14,
4803,'26-May-2022',2022,16264,30,9,
4804,'28-May-2022',2022,20294,30,9,
4805,'28-May-2022',2022,26535,30,9,
4806,'29-May-2022',2022,25225,30,9,
4807,'10-Jun-2022',2022,26111,30,16,
4808,'11-Jun-2022',2022,25265,30,16,
4809,'12-Jun-2022',2022,22549,30,16,
4810,'13-Jun-2022',2022,20571,30,2,
4811,'14-Jun-2022',2022,24490,30,2,
4812,'15-Jun-2022',2022,21153,30,2,
4813,'16-Jun-2022',2022,19944,30,21,
4814,'17-Jun-2022',2022,15501,30,21,
4815,'17-Jun-2022',2022,24785,30,21,
4816,'18-Jun-2022',2022,42730,30,21,
4817,'19-Jun-2022',2022,32261,30,21,
4818,'27-Jun-2022',2022,18213,30,22,
4819,'28-Jun-2022',2022,22575,30,22,
4820,'29-Jun-2022',2022,19870,30,22,
4821,'01-Jul-2022',2022,23794,30,15,
4822,'02-Jul-2022',2022,19674,30,15,
4823,'03-Jul-2022',2022,25385,30,15,
4824,'04-Jul-2022',2022,25129,30,15,
4825,'13-Jul-2022',2022,16260,30,24,
4826,'13-Jul-2022',2022,19869,30,24,
4827,'14-Jul-2022',2022,25577,30,2,
4828,'15-Jul-2022',2022,30409,30,2,
4829,'16-Jul-2022',2022,37880,30,2,
4830,'17-Jul-2022',2022,26043,30,2,
4831,'29-Jul-2022',2022,30170,30,26,
